id;name;slug;description;parent_id;active;sort_order;is_visible;b
3c604d30-eebf-4c76-839d-3ebc3079ac6d;Reference;books-reference;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;3c604d30-eebf-4c76-839d-3ebc3079ac6d
e76417b8-f36d-4be0-9153-3a2803f693ba;Religion & Spirituality;books-religion-spirituality;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;e76417b8-f36d-4be0-9153-3a2803f693ba
d105439c-eb71-44a7-934c-182ad3ac6fa5;Romance;books-romance;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;d105439c-eb71-44a7-934c-182ad3ac6fa5
578cd32b-9485-454a-bb22-c01d0039107f;Science & Math;books-science-math;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;578cd32b-9485-454a-bb22-c01d0039107f
90e34ba9-0c3b-47ce-b83a-066ef5caf9ea;Science Fiction & Fantasy;books-science-fiction-fantasy;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;90e34ba9-0c3b-47ce-b83a-066ef5caf9ea
fbd046f9-5222-44f7-a2b7-5306c5c68105;Self-Help;books-self-help;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;fbd046f9-5222-44f7-a2b7-5306c5c68105
912c6458-3806-44fa-845f-eda68f7b4a5a;Specialty Boutique;books-specialty-boutique;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;912c6458-3806-44fa-845f-eda68f7b4a5a
fcb71f39-5de5-4a0a-8ccc-3cceaab12cbd;Sports & Outdoors;books-sports-outdoors;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;fcb71f39-5de5-4a0a-8ccc-3cceaab12cbd
ef564979-73eb-444a-9d6b-08f94c912b5b;Teen & Young Adult Books;books-teen-young-adult-books;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;ef564979-73eb-444a-9d6b-08f94c912b5b
3d5cc1d1-a902-4ab1-ba43-21db4686cc37;Test Preparation;books-test-preparation;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;3d5cc1d1-a902-4ab1-ba43-21db4686cc37
eac5572f-fc0a-4fe0-9fd4-293c5a4fa1fc;Travel;books-travel;;7e0e1e9d-fd3e-4f85-a8af-9fd287d2b7cf;True;0;True;eac5572f-fc0a-4fe0-9fd4-293c5a4fa1fc
a8da4ee8-89fc-4b5d-b2a5-7436f0345947;Music Styles;cds-vinyl-music-styles;;6a8ffdaf-aca6-4c82-b4bb-6f966d235a68;True;0;True;a8da4ee8-89fc-4b5d-b2a5-7436f0345947
d7534e89-8036-4ccc-b475-b16a68baeb98;Cell Phone Accessories;cell-phones-accessories-cell-phone-accessories;;07e844ad-065a-4810-988f-1a25ba4cfbb5;True;0;True;d7534e89-8036-4ccc-b475-b16a68baeb98
7d851882-6cb3-411e-8235-0b49b4a6628a;Cell Phone Cases & Covers;cell-phones-accessories-cell-phone-cases-covers;;07e844ad-065a-4810-988f-1a25ba4cfbb5;True;0;True;7d851882-6cb3-411e-8235-0b49b4a6628a
9a3a6779-7c4e-4a3f-b37a-85aeddc14f71;Cell Phone SIM Cards & Prepaid Minutes;cell-phones-accessories-cell-phone-s?m-cards-prepaid-minutes;;07e844ad-065a-4810-988f-1a25ba4cfbb5;True;0;True;9a3a6779-7c4e-4a3f-b37a-85aeddc14f71
55e5bae6-8dd4-4b53-8da1-420da87501e9;Cell Phones;cell-phones-accessories-cell-phones;;07e844ad-065a-4810-988f-1a25ba4cfbb5;True;0;True;55e5bae6-8dd4-4b53-8da1-420da87501e9
278f6565-dc43-4e87-9343-6c383e8b55ea;Baby Clothing & Shoes;clothing-shoes-jewelry-baby-clothing-shoes;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;278f6565-dc43-4e87-9343-6c383e8b55ea
5196eef4-7b4f-4599-a234-97eeb06c69e5;Boys Fashion;clothing-shoes-jewelry-boys-fashion;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;5196eef4-7b4f-4599-a234-97eeb06c69e5
054ed228-ba98-4482-9807-8150989f6e7d;Costumes & Accessories;clothing-shoes-jewelry-costumes-accessories;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;054ed228-ba98-4482-9807-8150989f6e7d
958a2ea0-9da6-4d04-a0a4-229781f30050;Girls Fashion;clothing-shoes-jewelry-girls-fashion;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;958a2ea0-9da6-4d04-a0a4-229781f30050
2a2a2451-50ff-4039-af52-c0fc24c831ad;Luggage & Travel Gear;clothing-shoes-jewelry-luggage-travel-gear;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;2a2a2451-50ff-4039-af52-c0fc24c831ad
c9e86c53-7918-4bdc-bac5-e3262281533b;Mens Fashion;clothing-shoes-jewelry-mens-fashion;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;c9e86c53-7918-4bdc-bac5-e3262281533b
8bae4769-2584-4f19-b931-fa6354f40327;Novelty & More;clothing-shoes-jewelry-novelty-more;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;8bae4769-2584-4f19-b931-fa6354f40327
cf1db97d-9580-4d56-ac5b-5dbb2536990a;Shoe, Jewelry & Watch Accessories;clothing-shoes-jewelry-shoe-jewelry-watch-accessories;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;cf1db97d-9580-4d56-ac5b-5dbb2536990a
ffc44d38-ac3f-446f-8342-63347504a2c9;Sport Specific Clothing;clothing-shoes-jewelry-sport-specific-clothing;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;ffc44d38-ac3f-446f-8342-63347504a2c9
2a069e41-f166-47e5-a9ef-0ee19d750d8b;Uniforms, Work & Safety;clothing-shoes-jewelry-uniforms-work-safety;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;2a069e41-f166-47e5-a9ef-0ee19d750d8b
d212ce38-2005-40ed-b46a-a5f8782e4e84;Womens Fashion;clothing-shoes-jewelry-womens-fashion;;c137dbb2-810e-4c54-a610-80babc5e176a;True;0;True;d212ce38-2005-40ed-b46a-a5f8782e4e84
e900c401-5dc8-4fdd-b226-67ecc4ee2025;Audio Headphones;electronics-audio-headphones;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;e900c401-5dc8-4fdd-b226-67ecc4ee2025
218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;Camera & Photo;electronics-camera-photo;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1
3ac63027-17b7-4490-b7a1-982e6478c10e;Cell Phones & Accessories;electronics-cell-phones-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;3ac63027-17b7-4490-b7a1-982e6478c10e
f314669f-6859-43cd-aadd-d80c28ab5684;Computers & Accessories;electronics-computers-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;f314669f-6859-43cd-aadd-d80c28ab5684
b09b648f-ef80-46d0-b580-2900cc06e2bf;eBook Readers & Accessories;electronics-ebook-readers-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;b09b648f-ef80-46d0-b580-2900cc06e2bf
3cb0d199-b6d9-457b-ab6e-de58068ea874;Electronics Accessories & Supplies;electronics-electronics-accessories-supplies;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;3cb0d199-b6d9-457b-ab6e-de58068ea874
d4bea71d-898a-410f-91ba-c1d40a68d3e3;GPS, Finders & Accessories;electronics-gps-finders-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;d4bea71d-898a-410f-91ba-c1d40a68d3e3
86a78a44-078c-451f-b7df-010d448e9fa7;Headphones, Earbuds & Accessories;electronics-headphones-earbuds-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;86a78a44-078c-451f-b7df-010d448e9fa7
351aaa50-2c26-4678-aebc-f8bc594cabbb;Home Audio & Theater Products;electronics-home-audio-theater-products;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;351aaa50-2c26-4678-aebc-f8bc594cabbb
d37b5e24-cf66-40e3-8c32-f1cdd7b18e31;Household Batteries, Chargers & Accessories;electronics-household-batteries-chargers-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;d37b5e24-cf66-40e3-8c32-f1cdd7b18e31
e528bd21-afd4-4745-aebe-d8537b3778fa;Portable Audio & Video;electronics-portable-audio-video;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;e528bd21-afd4-4745-aebe-d8537b3778fa
1582fb07-62c2-4784-9064-ca329b53cf03;Power Accessories;electronics-power-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;1582fb07-62c2-4784-9064-ca329b53cf03
39ed43f7-3258-4acd-aca4-a1fb627b1f91;Security & Surveillance Equipment;electronics-security-surveillance-equipment;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;39ed43f7-3258-4acd-aca4-a1fb627b1f91
ac6bbcdc-fab8-460b-befb-179f41f036ad;Televisions & Video Products;electronics-televisions-video-products;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;ac6bbcdc-fab8-460b-befb-179f41f036ad
72a37099-77f0-45d0-9406-485fdf46e08c;Vehicle Electronics;electronics-vehicle-electronics;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;72a37099-77f0-45d0-9406-485fdf46e08c
d13b2bd4-aa9e-498f-bbe9-192254a89140;Video Game Consoles & Accessories;electronics-video-game-consoles-accessories;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;d13b2bd4-aa9e-498f-bbe9-192254a89140
