id;name;slug;description;parent_id;active;sort_order;is_visible;OK
5092d684-9343-4624-bd16-19e5e09333c7;Art Paintbrush Sets;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-art-paintbrush-sets;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
b5f13569-f8e0-4b10-a7ed-552d401c48c7;Bright Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-bright-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
c3bed3ba-a057-4a71-b5b6-faac6a5f3fb7;Fan Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-fan-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
15039ffc-946a-4303-bee2-0713a044fd30;Filbert Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-filbert-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
4acaf380-630f-4337-b1fe-7bfc99811707;Foam Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-foam-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
68c94b32-e815-4d37-b4f1-2eabb57964f7;Hake Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-hake-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
55c55aac-27fd-4435-8903-56514c3b0bbb;Highliner Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-highliner-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
008fadfc-a25f-41fb-8f9c-0eed94802aa1;Letterer Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-letterer-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
a83e1b02-8199-419c-92c2-0eddb86faba3;Mop Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-mop-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
50b7c3d1-c26e-44a1-90ea-c2120523500a;One-Stroke Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-one-stroke-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
48cb8049-faa4-4fff-82b1-dd53dcea00d8;Oval-Wash Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-oval-wash-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
c06ebf3d-f2bc-4bb8-a01e-c5088c45578d;Pointed-Round Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-pointed-round-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
c8e45e67-f318-4a0b-ae58-9200242658a1;Quill Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-quill-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
d71341e5-6dfa-4bd4-8a7d-bc8179dfd31f;Round Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-round-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
665cc62a-e1fe-4d9b-9e47-7b81bd9cb219;Script Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-script-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
24e39763-715b-43dd-9e92-8fae59055cd5;Square-Wash Art Paintbrushes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-artists-paintbrushes-square-wash-art-paintbrushes;;51157a59-dc72-4c41-92be-132a4b499ec8;True;0;True;
#NV;Paint Daubers;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-paint-pens,-markers-daubers-paint-daubers;;5cdb000b-1ff8-4501-9bd8-552112a84df8;True;0;True;
#NV;Paint Pens & Markers;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-paint-pens,-markers-daubers-paint-pens-markers;;5cdb000b-1ff8-4501-9bd8-552112a84df8;True;0;True;
1d32b11d-5e90-45f9-9a8b-8b2e3debbfa8;Adults Paint-By-Number Kits;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-paint-by-number-kits-adults-paint-by-number-kits;;1fbce3ae-8c3e-4e9b-a6f3-be988e6c848d;True;0;True;
1d9ca125-9b67-4014-b01e-3642f4d53cea;Palette Cups;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-palettes-palette-cups-palette-cups;;13c41f19-b85a-4e67-8770-01c8960c950d;True;0;True;
5300b766-e896-435a-8440-851436fbeca6;Palettes;arts-crafts-sewing-painting-drawing-art-supplies-artists-painting-supplies-palettes-palette-cups-palettes;;13c41f19-b85a-4e67-8770-01c8960c950d;True;0;True;
ec5bfdac-0c58-4601-a8e4-2d828cb4d121;Decorative Clear Stamps;arts-crafts-sewing-scrapbooking-stamping-supplies-decorative-rubber-stamps-ink-pads-scrapbooking-stamps-decorative-clear-stamps;;af1bdfba-f707-4c90-8bde-0fe63ee35360;True;0;True;
8d80da5b-8ad2-4781-83c2-c4b11af9c2f1;Decorative Cling Stamps;arts-crafts-sewing-scrapbooking-stamping-supplies-decorative-rubber-stamps-ink-pads-scrapbooking-stamps-decorative-cling-stamps;;af1bdfba-f707-4c90-8bde-0fe63ee35360;True;0;True;
570237d5-229b-4366-acfb-6967f84af294;Decorative Wood Stamps;arts-crafts-sewing-scrapbooking-stamping-supplies-decorative-rubber-stamps-ink-pads-scrapbooking-stamps-decorative-wood-stamps;;af1bdfba-f707-4c90-8bde-0fe63ee35360;True;0;True;
b189bae5-f54e-49c1-99c6-5cb914dbeac0;Quilting Stencils;arts-crafts-sewing-sewing-products-quilting-supplies-quilting-stencils-templates-quilting-stencils;;75c80780-1cfc-48ff-9094-235d9f5e457d;True;0;True;
fd9bbf1a-c910-49e6-95c4-e4ef51289b20;Quilting Templates;arts-crafts-sewing-sewing-products-quilting-supplies-quilting-stencils-templates-quilting-templates;;75c80780-1cfc-48ff-9094-235d9f5e457d;True;0;True;
#NV;DIY Cloth Face Mask Kits;arts-crafts-sewing-sewing-products-sewing-notions-supplies-d?y-cloth-face-mask-supplies-d?y-cloth-face-mask-kits;;b046f3ae-a264-4dcf-b7fe-2c53a4a976c4;True;0;True;
#NV;Elastic Cord Adjusters;arts-crafts-sewing-sewing-products-sewing-notions-supplies-d?y-cloth-face-mask-supplies-elastic-cord-adjusters;;b046f3ae-a264-4dcf-b7fe-2c53a4a976c4;True;0;True;
#NV;Face Mask Nose Bridge Strips;arts-crafts-sewing-sewing-products-sewing-notions-supplies-d?y-cloth-face-mask-supplies-face-mask-nose-bridge-strips;;b046f3ae-a264-4dcf-b7fe-2c53a4a976c4;True;0;True;
3746b851-8ee7-4e2e-9672-c437adf6c877;Beading Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-hand-sewing-needles-beading-needles;;1b67fe15-2439-4de6-a196-2b1b51c00ba0;True;0;True;
c613a519-e171-4fd4-95ee-18e1d16836c4;Embroidery & Crewel Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-hand-sewing-needles-embroidery-crewel-needles;;1b67fe15-2439-4de6-a196-2b1b51c00ba0;True;0;True;
d6b721a1-6ea9-4d0c-bea6-74eaf83adeae;Hand Quilting Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-hand-sewing-needles-hand-quilting-needles;;1b67fe15-2439-4de6-a196-2b1b51c00ba0;True;0;True;
