Main Category;Subcategory 1;Subcategory 2;Subcategory 3;Subcategory 4;Subcategory 5;Subcategory 6;Subcategory 7;Subcategory 8;Main ID;SUB1 ID;SUB2 ID;SUB3 ID;SUB4 ID;SUB5 ID;SUB6 ID;SUB7 ID;SUB8 ID;Main Slug;SUB1 Slug;SUB2 Slug;SUB3 Slug;SUB4 Slug;SUB5 Slug;SUB6 Slug;SUB7 Slug;SUB8 Slug
Electronics;Camera & Photo;Video Equipment;;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;;;;;;
Electronics;Camera & Photo;Video Equipment;Body Mounted Video Cameras;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Body Mounted Video Cameras;;;;;
Electronics;Camera & Photo;Video Equipment;Camcorder Bundles;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Camcorder Bundles;;;;;
Electronics;Camera & Photo;Video Equipment;Camcorders;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Camcorders;;;;;
Electronics;Camera & Photo;Video Equipment;Professional Grade Video Cameras;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Professional Grade Video Cameras;;;;;
Electronics;Camera & Photo;Video Equipment;Quadcopters & Accessories;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Quadcopters & Accessories;;;;;
Electronics;Camera & Photo;Video Equipment;Quadcopters & Accessories;Quadcopter Camera Mounts;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Quadcopters & Accessories;;;;;
Electronics;Camera & Photo;Video Equipment;Sports & Action Video Cameras;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Sports & Action Video Cameras;;;;;
Electronics;Camera & Photo;Video Equipment;Video Camera Supports & Stabilizers;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Video Camera Supports & Stabilizers;;;;;
Electronics;Camera & Photo;Video Equipment;Video Camera Supports & Stabilizers;Camera Shoulder Supports;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Video Camera Supports & Stabilizers;;;;;
Electronics;Camera & Photo;Video Equipment;Video Camera Supports & Stabilizers;Camera Sliders;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;fc8862db-698e-46e0-8f8a-443f27094a31;;;;;;;;;electronics-camera-photo-video-equipment;electronics-camera-photo-video-equipment-Video Camera Supports & Stabilizers;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;Complete Surveillance Systems;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;electronics-camera-photo-video-surveillance-equipment-Complete Surveillance Systems;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;Surveillance & Security Cameras;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;electronics-camera-photo-video-surveillance-equipment-Surveillance & Security Cameras;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;Surveillance & Security Cameras;Bullet Surveillance Cameras;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;electronics-camera-photo-video-surveillance-equipment-Surveillance & Security Cameras;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;Surveillance & Security Cameras;Dome Surveillance Cameras;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;electronics-camera-photo-video-surveillance-equipment-Surveillance & Security Cameras;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;Surveillance & Security Cameras;Hidden Cameras;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;electronics-camera-photo-video-surveillance-equipment-Surveillance & Security Cameras;;;;;
Electronics;Camera & Photo;Video Surveillance Equipment;Surveillance Accessories;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;218f00d8-3b5d-4c04-93d3-f42d5c94cfe1;0265ff76-a684-4822-99d4-f464a57dbd52;;;;;;;;;electronics-camera-photo-video-surveillance-equipment;electronics-camera-photo-video-surveillance-equipment-Surveillance Accessories;;;;;
Electronics;Cell Phones & Accessories;;;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;3ac63027-17b7-4490-b7a1-982e6478c10e; ;;;;;;;;;;;;;;;
Electronics;Computers & Accessories;;;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684; ;;;;;;;;;;;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Cables & Accessories;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Cables & Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Computer Headsets;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Computer Microphones;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Computer Speakers;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Webcams;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Webcams;Webcam Mounts;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Webcams;Webcam Stands;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Audio & Video Accessories;Webcams;Webcams;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Audio & Video Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Blue Light Blocking Glasses;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Blue Light Blocking Glasses;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;Cable Gender Changers;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;DVI-HDMI Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;Firewire Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;HDMI-to-VGA Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;Parallel Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;Serial Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;USB-to-USB Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cable Adapters;USB-to-VGA Adapters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cable Adapters;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Ethernet Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Ethernet Cables;Cat 5 Ethernet Cables;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Ethernet Cables;Cat 5e Ethernet Cables;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Ethernet Cables;Cat 6 Ethernet Cables;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Ethernet Cables;Cat 7 Ethernet Cables;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Firewire Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Flat Ribbon Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Lightning Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Mini-SAS Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Modem Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Parallel Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;PS/2 Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;SATA Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;SCSI Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Serial Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;Thunderbolt Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;USB Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cables & Interconnects;VGA Cables;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cables & Interconnects;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cleaning & Repair;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cleaning & Repair;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cleaning & Repair;Compressed Air Dusters;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cleaning & Repair;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cleaning & Repair;Computer & Mobile Device Repair Kits;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cleaning & Repair;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Cleaning & Repair;Computer Vacuum Cleaners;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Cleaning & Repair;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Game Hardware;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Game Hardware;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Hard Drive Accessories;;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Hard Drive Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Hard Drive Accessories;Caddies;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Hard Drive Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Hard Drive Accessories;Computer Hard Drive Bags & Cases;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Hard Drive Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Hard Drive Accessories;Enclosures;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Hard Drive Accessories;;;;;
Electronics;Computers & Accessories;Computer Accessories & Peripherals;Computer Hard Drive Accessories;Hard Drive Docking Stations;;;;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;f314669f-6859-43cd-aadd-d80c28ab5684;73d09855-0b9d-4dda-b02f-4f44c3f0c56e;;;;;;;;;electronics-computers-accessories-computer-accessories-peripherals;electronics-computers-accessories-computer-accessories-peripherals-Computer Hard Drive Accessories;;;;;
